,Channel Title,Channel Username,ID,Message,Date,Media Path
1707,Dubai in Addis,@dubaiinaddis1,29587,"ኳሊቲ 3 ፒስ
ቲሸርት ሄድ ባንድ እና ታይት
ከ3-6 ወር እና ከ6-9 ወር 
1600 ብር
0913870090

@KiDu_W",2024-06-07 15:28:35+00:00,photos\@dubaiinaddis1_29587.jpg
1709,Dubai in Addis,@dubaiinaddis1,29585,"ኳሊቲ 4 ፒስ
ቲሸርት ሄድ ባንድ ታይት እና ካልሲ
ከ0-3 ወር
1600 ብር
0913870090

@KiDu_W",2024-06-07 15:27:13+00:00,photos\@dubaiinaddis1_29585.jpg
1711,Dubai in Addis,@dubaiinaddis1,29583,"ኳሊቲ 4 ፒስ
ቲሸርት ሄድ ባንድ ታይት እና ካልሲ
ከ0-3 ወር
1600 ብር
0913870090

@KiDu_W",2024-06-07 15:26:40+00:00,photos\@dubaiinaddis1_29583.jpg
1713,Dubai in Addis,@dubaiinaddis1,29581,"ኳሊቲ 4 ፒስ
ቲሸርት ሄድ ባንድ ታይት እና ካልሲ
ከ0-3 ወር
1600 ብር
0913870090

@KiDu_W",2024-06-07 15:26:15+00:00,photos\@dubaiinaddis1_29581.jpg
1715,Dubai in Addis,@dubaiinaddis1,29579,"ኳሊቲ 4 ፒስ
ቲሸርት ሄድ ባንድ ታይት እና ካልሲ
ከ0-3 ወር
1600 ብር
0913870090

@KiDu_W",2024-06-07 15:25:33+00:00,photos\@dubaiinaddis1_29579.jpg
1717,Dubai in Addis,@dubaiinaddis1,29577,"6 pcs baby food feeder set

1 ሰሀን 1 ማንኪያ    1 ማጫዎቻ ያለውየፍሩት ፊደር    1 የፍሩት ፊደር አንገት ላይ ማንጠልጠያ  1 ምግብ ማላሚያ መፍጫ   1 ምግብ ስንፈጭ የምንጠቀምበት ጎድጓዳ ሳህን   
1200ብር 
0913870090

@KiDu_W",2024-06-07 07:55:03+00:00,photos\@dubaiinaddis1_29577.jpg
1718,Dubai in Addis,@dubaiinaddis1,29576,"ለ አራስ ልጆች የተፈጨ ምግብ መመገቢያ እና የፍራፍሬ መመገቢያ በ አንድ ላይ 

650 ብር

0913870090

@KiDu_W",2024-06-06 11:53:29+00:00,photos\@dubaiinaddis1_29576.jpg
1721,Dubai in Addis,@dubaiinaddis1,29573,"ኳሊቲ  3 ፒስ
ቢብስ( የለሀጭ) , የዳይፐር ቲሸርት ,ጀምሲዩት 

ከ3- 6 ወር እና ከ 6-9 ወር
 

1500 ብር 

0913870090

@KiDu_W",2024-06-05 14:31:44+00:00,photos\@dubaiinaddis1_29573.jpg
1725,Dubai in Addis,@dubaiinaddis1,29569,"ኳሊቲ  3 ፒስ
ቢብስ( የለሀጭ) , የዳይፐር ቲሸርት ,ጀምሲዩት 

ከ3- 6 ወር

1500 ብር 

0913870090

@KiDu_W",2024-06-05 14:27:50+00:00,photos\@dubaiinaddis1_29569.jpg
1731,Dubai in Addis,@dubaiinaddis1,29563,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ 0-3 ወር
2000 ብር
0913870090


@KiDu_W",2024-06-04 16:20:06+00:00,photos\@dubaiinaddis1_29563.jpg
1736,Dubai in Addis,@dubaiinaddis1,29558,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
ከ 0-3 ወር
2000 ብር
0913870090


@KiDu_W",2024-06-04 16:18:55+00:00,photos\@dubaiinaddis1_29558.jpg
1741,Dubai in Addis,@dubaiinaddis1,29553,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
ከ 3-6 ወር
2000 ብር
0913870090


@KiDu_W",2024-06-04 16:18:04+00:00,photos\@dubaiinaddis1_29553.jpg
1746,Dubai in Addis,@dubaiinaddis1,29548,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
ከ 3-6 ወር
2000 ብር
0913870090


@KiDu_W",2024-06-04 16:17:33+00:00,photos\@dubaiinaddis1_29548.jpg
1751,Dubai in Addis,@dubaiinaddis1,29543,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
ከ 3-6 ወር
2000 ብር
0913870090


@KiDu_W",2024-06-04 16:17:22+00:00,photos\@dubaiinaddis1_29543.jpg
1752,Dubai in Addis,@dubaiinaddis1,29542,በ 1500,2024-06-04 07:23:13+00:00,
1753,Dubai in Addis,@dubaiinaddis1,29541,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-06-04 05:41:05+00:00,photos\@dubaiinaddis1_29541.jpg
1754,Dubai in Addis,@dubaiinaddis1,29540,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-06-04 05:40:46+00:00,photos\@dubaiinaddis1_29540.jpg
1755,Dubai in Addis,@dubaiinaddis1,29539,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-06-04 05:40:03+00:00,photos\@dubaiinaddis1_29539.jpg
1756,Dubai in Addis,@dubaiinaddis1,29538,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-06-04 05:39:42+00:00,photos\@dubaiinaddis1_29538.jpg
1757,Dubai in Addis,@dubaiinaddis1,29537,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-06-04 05:39:16+00:00,photos\@dubaiinaddis1_29537.jpg
1758,Dubai in Addis,@dubaiinaddis1,29536,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-06-04 05:38:37+00:00,photos\@dubaiinaddis1_29536.jpg
1759,Dubai in Addis,@dubaiinaddis1,29535,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-06-04 05:37:31+00:00,photos\@dubaiinaddis1_29535.jpg
1760,Dubai in Addis,@dubaiinaddis1,29534,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-06-04 05:37:03+00:00,photos\@dubaiinaddis1_29534.jpg
1761,Dubai in Addis,@dubaiinaddis1,29533,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-06-04 05:36:13+00:00,photos\@dubaiinaddis1_29533.jpg
1762,Dubai in Addis,@dubaiinaddis1,29532,"Silicon መመገብያ 
350  ብር 
0913870090

@KiDu_W",2024-06-03 17:36:53+00:00,photos\@dubaiinaddis1_29532.jpg
1765,Dubai in Addis,@dubaiinaddis1,29529,"3 ፍሬ  የአራስ ካልሲ
አራስ ለመጠየቅም ሆነ ለክርስትና  ስጦታ መሆን የሚችል
550 ብር
0913870090

@KiDu_W",2024-06-03 17:35:32+00:00,photos\@dubaiinaddis1_29529.jpg
1767,Dubai in Addis,@dubaiinaddis1,29527,"ተጨማሪ  ከለሮች ገብተዋል 
ለነጋዴ ብዛት  አለን
ትልቅ ሳይዝ  ዘመናዊ  ማዘር ባግ
ሳይዙን መጨመርም መቀነስም የሚቻል 
1500 ብር
0913870090

@KiDu_W",2024-06-03 15:48:14+00:00,photos\@dubaiinaddis1_29527.jpg
1771,Dubai in Addis,@dubaiinaddis1,29522,"3 ፒስ የአራስ ልብስ
ሄድ ባንድ  ካልሲ እና ቲሸርት 
ለፎቶ ማስነሻም ሆነ ለመዘነጫ
ከ 0-3 ወር
ከ 3-6 ወር
ከ 6-9 ወር

1300  ብር
0913870090

@KiDu_W",2024-06-03 14:15:57+00:00,photos\@dubaiinaddis1_29522.jpg
1775,Dubai in Addis,@dubaiinaddis1,29518,"ከ 6 ወር -3 አመት
750 ብር 
0913870090

@KiDu_W",2024-06-02 14:59:33+00:00,photos\@dubaiinaddis1_29518.jpg
1777,Dubai in Addis,@dubaiinaddis1,29516,"ከ 6 ወር -3 አመት
800 ብር 
0913870090

@KiDu_W",2024-06-02 14:58:27+00:00,photos\@dubaiinaddis1_29516.jpg
1783,Dubai in Addis,@dubaiinaddis1,29502,"በቻርጅ የሚሰራ ዘመናዊ የልጆች  የፀጉር መቁረጫ ከተጨማሪ የጥፍር መቁረጫ , መቀስ, ሞረድ እና  የአፍንጫ ማፅጃ

2500 ብር

0913870090

@KiDu_W",2024-05-31 17:21:46+00:00,photos\@dubaiinaddis1_29502.jpg
1785,Dubai in Addis,@dubaiinaddis1,29500,"5 ፒስ ለክርስትና  የሚሆን ነጭ ልብስ
2200  ብር 
0913870090

@KiDu_W",2024-05-31 17:18:38+00:00,photos\@dubaiinaddis1_29500.jpg
1789,Dubai in Addis,@dubaiinaddis1,29496,"በድጋሚ  ገብተዋል 
ትልቅ ሳይዝ  ዘመናዊ  ማዘር ባግ
ሳይዙን መጨመርም መቀነስም የሚቻል 
1500 ብር
0913870090

@KiDu_W",2024-05-31 15:28:06+00:00,photos\@dubaiinaddis1_29496.jpg
1797,Dubai in Addis,@dubaiinaddis1,29488,"ለ አራስ ልጆች የፍራፍሬ መመገቢያና የድድ ማከኪያ
450 ብር
0913870090

@KiDu_W",2024-05-30 10:47:24+00:00,photos\@dubaiinaddis1_29488.jpg
1798,Dubai in Addis,@dubaiinaddis1,29487,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-05-30 10:08:54+00:00,photos\@dubaiinaddis1_29487.jpg
1799,Dubai in Addis,@dubaiinaddis1,29486,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-05-30 10:08:45+00:00,photos\@dubaiinaddis1_29486.jpg
1800,Dubai in Addis,@dubaiinaddis1,29485,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-05-30 10:08:37+00:00,photos\@dubaiinaddis1_29485.jpg
1801,Dubai in Addis,@dubaiinaddis1,29484,"100 % ኮተን 2 ፍሬ  ኮፍያ እና 2 ፍሬ  ጓንት
ከ 0-6 ወር
650 ብር
0913870090

@KiDu_W",2024-05-29 16:32:27+00:00,photos\@dubaiinaddis1_29484.jpg
1802,Dubai in Addis,@dubaiinaddis1,29483,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:31:58+00:00,photos\@dubaiinaddis1_29483.jpg
1803,Dubai in Addis,@dubaiinaddis1,29482,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:31:42+00:00,photos\@dubaiinaddis1_29482.jpg
1804,Dubai in Addis,@dubaiinaddis1,29481,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:31:16+00:00,photos\@dubaiinaddis1_29481.jpg
1805,Dubai in Addis,@dubaiinaddis1,29480,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:31:04+00:00,photos\@dubaiinaddis1_29480.jpg
1806,Dubai in Addis,@dubaiinaddis1,29479,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:30:36+00:00,photos\@dubaiinaddis1_29479.jpg
1807,Dubai in Addis,@dubaiinaddis1,29478,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:30:17+00:00,photos\@dubaiinaddis1_29478.jpg
1808,Dubai in Addis,@dubaiinaddis1,29477,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:29:57+00:00,photos\@dubaiinaddis1_29477.jpg
1809,Dubai in Addis,@dubaiinaddis1,29476,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:29:20+00:00,photos\@dubaiinaddis1_29476.jpg
1810,Dubai in Addis,@dubaiinaddis1,29475,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:29:03+00:00,photos\@dubaiinaddis1_29475.jpg
1811,Dubai in Addis,@dubaiinaddis1,29474,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:28:46+00:00,photos\@dubaiinaddis1_29474.jpg
1812,Dubai in Addis,@dubaiinaddis1,29473,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:28:26+00:00,photos\@dubaiinaddis1_29473.jpg
1813,Dubai in Addis,@dubaiinaddis1,29472,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-29 16:28:12+00:00,photos\@dubaiinaddis1_29472.jpg
1816,Dubai in Addis,@dubaiinaddis1,29469,"3 ፍሬ ሄድ ባንድ 
500 ብር
0913870090

@KiDu_W",2024-05-29 14:17:22+00:00,photos\@dubaiinaddis1_29469.jpg
1817,Dubai in Addis,@dubaiinaddis1,29468,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-05-29 12:38:23+00:00,photos\@dubaiinaddis1_29468.jpg
1818,Dubai in Addis,@dubaiinaddis1,29467,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-05-29 12:38:17+00:00,photos\@dubaiinaddis1_29467.jpg
1819,Dubai in Addis,@dubaiinaddis1,29466,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-05-29 12:38:11+00:00,photos\@dubaiinaddis1_29466.jpg
1820,Dubai in Addis,@dubaiinaddis1,29465,"በድጋሚ  ገብተዋል 
ትልቅ ሳይዝ  ዘመናዊ  ማዘር ባግ
ሳይዙን መጨመርም መቀነስም የሚቻል 
1500 ብር
0913870090

@KiDu_W",2024-05-29 07:13:50+00:00,photos\@dubaiinaddis1_29465.jpg
1821,Dubai in Addis,@dubaiinaddis1,29464,"ኳሊቲ የልጆች  ብርድ ልብስ
1700 ብር
0913870090

@KiDu_W",2024-05-27 15:40:28+00:00,photos\@dubaiinaddis1_29464.jpg
1822,Dubai in Addis,@dubaiinaddis1,29463,"ትልቅ ሳይዝ  ዘመናዊ  ማዘር ባግ
ሳይዙን መጨመርም መቀነስም የሚቻል 
1500 ብር
0913870090

@KiDu_W",2024-05-27 13:37:34+00:00,photos\@dubaiinaddis1_29463.jpg
1823,Dubai in Addis,@dubaiinaddis1,29462,"ሄድ ባንድ እና ካልሲ
500 ብር
0913870090

@KiDu_W",2024-05-27 13:36:54+00:00,photos\@dubaiinaddis1_29462.jpg
1824,Dubai in Addis,@dubaiinaddis1,29461,"8 ፍሬ (1 እሽግ) መጠራረጊያ
350 ብር
0913870090

@KiDu_W",2024-05-27 13:32:21+00:00,photos\@dubaiinaddis1_29461.jpg
1825,Dubai in Addis,@dubaiinaddis1,29460,"ትልቅ ሳይዝ  ዘመናዊ  ማዘር ባግ
ሳይዙን መጨመርም መቀነስም የሚቻል 
1500 ብር
0913870090

@KiDu_W",2024-05-27 13:31:46+00:00,photos\@dubaiinaddis1_29460.jpg
1826,Dubai in Addis,@dubaiinaddis1,29459,"ዛንዚራ ከተጨማሪ ፍራሽ እና ትራስ ጋር
1000 ብር 
0913870090

@KiDu_W",2024-05-26 14:19:28+00:00,photos\@dubaiinaddis1_29459.jpg
1828,Dubai in Addis,@dubaiinaddis1,29457,"5 ፍሬ 100% ኮተን ኮፍያ
የአራስ ሳይዝ 
1000 ብር
0913870090

@KiDu_W",2024-05-26 14:15:43+00:00,photos\@dubaiinaddis1_29457.jpg
1829,Dubai in Addis,@dubaiinaddis1,29456,"5 ፍሬ 100% ኮተን ኮፍያ
የአራስ ሳይዝ 
1000 ብር
0913870090

@KiDu_W",2024-05-26 14:13:39+00:00,photos\@dubaiinaddis1_29456.jpg
1830,Dubai in Addis,@dubaiinaddis1,29455,"5 ፍሬ 100% ኮተን ኮፍያ
የአራስ ሳይዝ 
1000 ብር
0913870090

@KiDu_W",2024-05-26 14:13:30+00:00,photos\@dubaiinaddis1_29455.jpg
1831,Dubai in Addis,@dubaiinaddis1,29454,"ለስጦታም ሆነ ለልጅዎ
ለስላሳ እና ምቹ ኮፍያ ያለው ማቀፍያ
1100 ብር
0913870090

@KiDu_W",2024-05-26 13:47:42+00:00,photos\@dubaiinaddis1_29454.jpg
1832,Dubai in Addis,@dubaiinaddis1,29453,"ፍላኔል( የአራስ ልጆች መቀበያ)
4 ፍሬ ( 1 እሽግ)
1000 ብር 
0913870090

@KiDu_W",2024-05-26 13:38:55+00:00,photos\@dubaiinaddis1_29453.jpg
1833,Dubai in Addis,@dubaiinaddis1,29452,"መጠቅለያ እና ኮፍያ
650 ብር
0913870090

@KiDu_W",2024-05-26 13:30:43+00:00,photos\@dubaiinaddis1_29452.jpg
1834,Dubai in Addis,@dubaiinaddis1,29451,"Chicco 5 in 1 mama bag
ኦሪጅናል ማቴሪያል
በሳይዙ ትልቅ
2800 ብር
0913870090

@KiDu_W",2024-05-25 16:37:49+00:00,photos\@dubaiinaddis1_29451.jpg
1837,Dubai in Addis,@dubaiinaddis1,29448,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
ከ 0-3 ወር
2000 ብር
0913870090


@KiDu_W",2024-05-25 15:36:15+00:00,photos\@dubaiinaddis1_29448.jpg
1842,Dubai in Addis,@dubaiinaddis1,29443,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
ከ 3-6 ወር
2000 ብር
0913870090


@KiDu_W",2024-05-25 15:33:10+00:00,photos\@dubaiinaddis1_29443.jpg
1850,Dubai in Addis,@dubaiinaddis1,29434,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
ከ 3-6 ወር
2000 ብር
0913870090


@KiDu_W",2024-05-25 15:25:08+00:00,photos\@dubaiinaddis1_29434.jpg
1851,Dubai in Addis,@dubaiinaddis1,29427,"125 ML only baby ጡጦ 
በ 3 አይነት የከለር አማራጭ 
3 ፍሬ  በ 1200 ብር 
0913870090

@KiDu_W",2024-05-24 16:53:56+00:00,photos\@dubaiinaddis1_29427.jpg
1854,Dubai in Addis,@dubaiinaddis1,29424,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ወንበር ላይ የሚታሰር
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-05-24 16:47:55+00:00,photos\@dubaiinaddis1_29424.jpg
1856,Dubai in Addis,@dubaiinaddis1,29422,"3 ፍሬ  ጀምሱት
ከ9-12 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-24 16:44:26+00:00,photos\@dubaiinaddis1_29422.jpg
1857,Dubai in Addis,@dubaiinaddis1,29421,"3 ፍሬ  ጀምሱት
ከ9-12 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-24 16:44:12+00:00,photos\@dubaiinaddis1_29421.jpg
1859,Dubai in Addis,@dubaiinaddis1,29419,"ከ 0-1 አመት 
1500 ብር 
0913870090

@KiDu_W",2024-05-24 07:39:03+00:00,photos\@dubaiinaddis1_29419.jpg
1861,Dubai in Addis,@dubaiinaddis1,29417,"ከ 0-1 አመት 
1500 ብር 
0913870090

@KiDu_W",2024-05-24 07:38:51+00:00,photos\@dubaiinaddis1_29417.jpg
1863,Dubai in Addis,@dubaiinaddis1,29415,"ከ 0-1 አመት 
1500 ብር 
0913870090

@KiDu_W",2024-05-24 07:38:36+00:00,photos\@dubaiinaddis1_29415.jpg
1864,Dubai in Addis,@dubaiinaddis1,29414,"ከ 0-1 አመት 
1500 ብር 
0913870090

@KiDu_W",2024-05-24 07:38:27+00:00,photos\@dubaiinaddis1_29414.jpg
1866,Dubai in Addis,@dubaiinaddis1,29412,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-23 15:40:44+00:00,photos\@dubaiinaddis1_29412.jpg
1867,Dubai in Addis,@dubaiinaddis1,29411,"3 ፍሬ  ጀምሱት
ከ6-9 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-23 15:38:57+00:00,photos\@dubaiinaddis1_29411.jpg
1868,Dubai in Addis,@dubaiinaddis1,29410,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-23 15:31:55+00:00,photos\@dubaiinaddis1_29410.jpg
1869,Dubai in Addis,@dubaiinaddis1,29409,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-23 15:28:49+00:00,photos\@dubaiinaddis1_29409.jpg
1870,Dubai in Addis,@dubaiinaddis1,29408,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-23 15:26:09+00:00,photos\@dubaiinaddis1_29408.jpg
1871,Dubai in Addis,@dubaiinaddis1,29407,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-23 15:22:25+00:00,photos\@dubaiinaddis1_29407.jpg
1872,Dubai in Addis,@dubaiinaddis1,29406,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-23 15:21:16+00:00,photos\@dubaiinaddis1_29406.jpg
1873,Dubai in Addis,@dubaiinaddis1,29405,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2200 ብር

0913870090

@KiDu_W",2024-05-23 15:18:36+00:00,photos\@dubaiinaddis1_29405.jpg
1877,Dubai in Addis,@dubaiinaddis1,29401,"4 ፍሬ ቢብስ( የለሀጭ)
600 ብር 
0913870090

@KiDu_W",2024-05-23 15:10:33+00:00,photos\@dubaiinaddis1_29401.jpg
1881,Dubai in Addis,@dubaiinaddis1,29397,"4 ፍሬ ቢብስ( የለሀጭ)
600 ብር 
0913870090

@KiDu_W",2024-05-23 15:07:26+00:00,photos\@dubaiinaddis1_29397.jpg
1885,Dubai in Addis,@dubaiinaddis1,29393,"4 ፍሬ ቢብስ( የለሀጭ)
600 ብር 
0913870090

@KiDu_W",2024-05-23 15:06:36+00:00,photos\@dubaiinaddis1_29393.jpg
1889,Dubai in Addis,@dubaiinaddis1,29389,"4 ፍሬ ቢብስ( የለሀጭ)
600 ብር 
0913870090

@KiDu_W",2024-05-23 15:03:37+00:00,photos\@dubaiinaddis1_29389.jpg
1892,Dubai in Addis,@dubaiinaddis1,29386,"4 ፍሬ ቢብስ( የለሀጭ)
600 ብር 
0913870090

@KiDu_W",2024-05-23 15:01:56+00:00,photos\@dubaiinaddis1_29386.jpg
1897,Dubai in Addis,@dubaiinaddis1,29381,"4 ፍሬ ቢብስ( የለሀጭ)
600 ብር 
0913870090

@KiDu_W",2024-05-23 15:00:14+00:00,photos\@dubaiinaddis1_29381.jpg
1902,Dubai in Addis,@dubaiinaddis1,29376,"5 ፍሬ ቢብስ( የለሀጭ)
700 ብር 
0913870090

@KiDu_W",2024-05-23 14:58:42+00:00,photos\@dubaiinaddis1_29376.jpg
1907,Dubai in Addis,@dubaiinaddis1,29371,"5 ፍሬ ቢብስ( የለሀጭ)
700 ብር 
0913870090

@KiDu_W",2024-05-23 14:47:13+00:00,photos\@dubaiinaddis1_29371.jpg
1912,Dubai in Addis,@dubaiinaddis1,29366,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ወር
ከ9 ወር- 1 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-05-23 08:18:53+00:00,photos\@dubaiinaddis1_29366.jpg
1913,Dubai in Addis,@dubaiinaddis1,29365,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-22 15:39:05+00:00,photos\@dubaiinaddis1_29365.jpg
1914,Dubai in Addis,@dubaiinaddis1,29364,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-22 15:36:09+00:00,photos\@dubaiinaddis1_29364.jpg
1915,Dubai in Addis,@dubaiinaddis1,29363,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-22 15:34:12+00:00,photos\@dubaiinaddis1_29363.jpg
1916,Dubai in Addis,@dubaiinaddis1,29362,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-22 15:32:35+00:00,photos\@dubaiinaddis1_29362.jpg
1917,Dubai in Addis,@dubaiinaddis1,29361,"3 ፍሬ  ጀምሱት
ከ3-6 ወር
2000  ብር

0913870090

@KiDu_W",2024-05-22 15:31:02+00:00,photos\@dubaiinaddis1_29361.jpg
1919,Dubai in Addis,@dubaiinaddis1,29359,"መጠቅለያ እና ኮፍያ
750 ብር
0913870090

@KiDu_W",2024-05-22 15:27:41+00:00,photos\@dubaiinaddis1_29359.jpg
1920,Dubai in Addis,@dubaiinaddis1,29358,"መጠቅለያ እና ኮፍያ
750 ብር
0913870090

@KiDu_W",2024-05-22 15:26:14+00:00,photos\@dubaiinaddis1_29358.jpg
1923,Dubai in Addis,@dubaiinaddis1,29355,"መጠቅለያ እና ሄድ ባንድ
750 ብር
0913870090

@KiDu_W",2024-05-22 15:23:28+00:00,photos\@dubaiinaddis1_29355.jpg
1925,Dubai in Addis,@dubaiinaddis1,29353,"መጠቅለያ እና ሄድ ባንድ
750 ብር
0913870090

@KiDu_W",2024-05-22 15:22:17+00:00,photos\@dubaiinaddis1_29353.jpg
1927,Dubai in Addis,@dubaiinaddis1,29351,"መጠቅለያ እና ኮፍያ
750 ብር
0913870090

@KiDu_W",2024-05-22 15:20:10+00:00,photos\@dubaiinaddis1_29351.jpg
1929,Dubai in Addis,@dubaiinaddis1,29349,"መጠቅለያ እና ሄድ ባንድ
750 ብር
0913870090

@KiDu_W",2024-05-22 15:19:04+00:00,photos\@dubaiinaddis1_29349.jpg
1934,Dubai in Addis,@dubaiinaddis1,29344,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ወር
ከ9 ወር- 1 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-05-22 13:54:27+00:00,photos\@dubaiinaddis1_29344.jpg
1939,Dubai in Addis,@dubaiinaddis1,29339,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ወር
ከ9 ወር- 1 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-05-22 13:38:57+00:00,photos\@dubaiinaddis1_29339.jpg
